course_id,discipline,user_id,registered,viewed,explored,grade,new_col,Target_Variable,grade_reqs,completed%,course_reqs,final_cc_cname_ID,primary_reason,learner_type,expected_hours_week,LoE_ID,age_ID,gender,start_time_ID,course_start,course_end,last_event_ID,nEvents,nDays_act,nContent,nForum_posts,course_length
832945131,Business and Management,832643294,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,61
832945571,Business and Management,832644436,1,0,0,1,high,1,0,0,0,"""*""","""I hope to gain skills for a promotion at work""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,30
832945288,Humanities,832456023,1,0,0,0.196,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,4,70
832945599,Education,832696736,1,0,0,0.038,low,0,0,0,0,"""*""","""I hope to gain skills for a promotion at work""","""Active""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,3,49
832945572,Professions and Applied Sciences,832664273,1,0,0,0,low,0,0,0,0,"""*""","""I like the format (online)""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,109
832945510,Interdisciplinary and Other,832664273,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Passive""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,21
832945509,Humanities,832454341,1,0,0,0,low,0,0,0,0,"""*""","""I like the format (online)""","""Passive""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2015 Q1""","""""",0,0,0,0,112
832945281,Professions and Applied Sciences,832691297,1,0,0,0.887,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,12,67
832945510,Interdisciplinary and Other,832664001,1,0,0,0.2,high,1,0,0,0,"""*""","""I am preparing to go back to school""","""Passive""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,1,21
832945571,Business and Management,832649065,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,30
832945131,Business and Management,832698557,1,0,0,1,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,61
832945571,Business and Management,832693698,1,0,0,0.733,high,1,0,0,0,"""*""","""I enjoy being part of a community of learners""","""Active""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,4,30
832945184,Computer Science,832492104,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,1,77
832945131,Business and Management,832669765,1,0,0,1,high,1,0,0,0,"""*""","""I hope to gain skills for a promotion at work""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,61
832945544,Education,832661819,1,1,0,0.05,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Missing""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q1""",25,1,0,0,70
832945235,Education,832492104,1,0,0,0,low,0,0,0,0,"""*""","""I am preparing to go back to school""","""Observer""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,63
832945585,Education,832661819,1,0,0,0.138,low,0,0,0,0,"""*""","""I hope to gain skills for a promotion at work""","""Active""","""More than 8 hours per week""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q2""","""""",0,0,0,0,168
832945288,Humanities,832452260,1,0,0,1,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,70
832945281,Professions and Applied Sciences,832691303,1,0,0,0.829,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2014 Q4""","""2014 Q4""","""""",1,1,0,13,67
832945131,Business and Management,832696799,1,0,0,1,high,1,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,61
832945585,Education,832648074,1,0,0,0.014,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q2""","""""",0,0,0,2,168
832945510,Interdisciplinary and Other,832666251,1,0,0,0.6,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,21
832945131,Business and Management,832646575,1,0,0,0,low,0,0,0,0,"""*""","""I am preparing to go back to school""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,61
832945510,Interdisciplinary and Other,832967712,1,0,0,0.2,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,21
832945235,Education,832647273,1,0,0,0,low,0,0,0,0,"""*""","""I like the format (online)""","""Observer""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,63
832945288,Humanities,832454341,1,0,0,0.902,high,1,0,0,0,"""*""","""I want to try Canvas Network""","""Passive""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,70
832945131,Business and Management,832642193,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a promotion at work""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,61
832945571,Business and Management,832692371,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,30
832945571,Business and Management,832649374,1,0,0,0,low,0,0,0,0,"""*""","""I am preparing to go back to school""","""Passive""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,30
832945131,Business and Management,832643372,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a promotion at work""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,61
832960005,Medical Pre-Medical,832964521,1,0,0,0.219,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2015 Q1""","""2015 Q1""","""""",0,0,0,0,62
832945596,Professions and Applied Sciences,832965996,1,0,0,0.429,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive participant""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2014 Q4""","""2015 Q2""","""2015 Q1""",0,0,0,2,123
832945135,Humanities,832453571,1,1,0,0.3,high,1,0,0,0,"""*""","""I am curious about MOOCs""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",3,1,0,0,71
832945251,Professions and Applied Sciences,832658375,1,1,0,0.714,high,1,0,0,0,"""*""","""I hope to gain skills to use at work""","""Observer""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q2""",137,5,0,11,39
832945529,Professions and Applied Sciences,832669549,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2015 Q1""","""2015 Q1""","""""",0,0,0,0,53
832945175,Physical Sciences,832412223,1,0,0,0.025,low,0,0,0,0,"""*""","""I want to try Canvas Network""","""Missing""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q2""","""2014 Q3""","""""",0,0,0,2,35
832945175,Physical Sciences,832427217,1,0,0,0.049,low,0,0,0,0,"""*""","""I like the format (online)""","""Missing""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q2""","""2014 Q3""","""""",0,0,0,2,35
832945175,Physical Sciences,832427280,1,0,0,0.44,high,1,0,0,0,"""*""","""I am preparing to go back to school""","""Missing""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q2""","""2014 Q3""","""""",0,0,0,13,35
832945175,Physical Sciences,832415268,1,0,0,0.025,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Missing""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q2""","""2014 Q3""","""""",0,0,0,3,35
832945238,Interdisciplinary and Other,832928811,1,1,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q3""","""2014 Q4""","""2014 Q4""","""2015 Q3""",314,1,100,0,76
832945281,Professions and Applied Sciences,832691489,1,0,0,0.062,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q2""","""2014 Q4""","""2014 Q4""","""""",0,1,0,0,67
832945288,Humanities,832452352,1,0,0,0.804,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Drop-in""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q2""","""2014 Q3""","""2014 Q4""","""2015 Q2""",0,1,0,0,70
832945237,Education,832456975,1,0,0,0.949,high,1,0,0,0,"""*""","""I like the format (online)""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,42
832945214,Business and Management,832666896,1,0,0,0.727,high,1,0,0,0,"""*""","""I like the format (online)""","""Active participant""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2015 Q3""","""""",0,0,0,0,317
832945506,Education,832675089,1,1,0,0.065,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q2""",39,4,0,1,39
832945506,Education,832454341,1,1,0,0.065,low,0,0,0,0,"""*""","""I like the format (online)""","""Passive""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q1""",166,6,0,0,39
832945594,Education,832632109,1,1,0,0.225,high,1,0,0,1,"""*""","""I like the format (online)""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q3""",127,4,12,9,42
832945288,Humanities,832452587,1,1,0,0.922,high,1,1,0,1,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q3""","""2014 Q3""","""2014 Q4""","""2015 Q3""",6,1,9,0,70
832945520,Professions and Applied Sciences,832692797,1,1,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q1""",27,13,0,0,53
832945598,Professions and Applied Sciences,832692797,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active participant""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q2""","""""",0,0,0,0,123
832945554,Professions and Applied Sciences,832639533,1,0,0,0.636,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q1""","""""",0,0,0,0,61
832945585,Education,832694166,1,0,0,0.803,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q2""","""""",0,0,0,0,168
832945284,Computer Science,832415444,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a promotion at work""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2014 Q3""","""2015 Q1""","""""",0,0,0,0,101
832945598,Professions and Applied Sciences,832684477,1,0,0,0,low,0,0,0,0,"""*""","""I like the format (online)""","""Active participant""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q2""","""""",0,0,0,0,123
832960068,Education,832651476,1,0,0,0.03,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive participant""","""Between 6 and 8 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q1""",0,0,0,0,63
832960090,Professions and Applied Sciences,832654530,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active participant""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q1""",0,0,0,2,55
832960090,Professions and Applied Sciences,832653430,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active participant""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q1""",0,0,0,1,55
832945550,Social Sciences,832377759,1,0,0,0,low,0,0,0,0,"""*""","""I want to try Canvas Network""","""Passive participant""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q1""",0,0,0,3,27
832960066,Interdisciplinary and Other,832652212,1,0,1,0.009,low,0,1,0.077,1,"""*""","""I hope to gain skills for a promotion at work""","""Passive participant""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q1""",0,0,12,0,146
832960090,Professions and Applied Sciences,832659129,1,1,0,0.899,high,1,1,0,1,"""*""","""I enjoy learning about topics that interest me""","""Passive participant""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q2""",108,4,50,7,55
832945229,Education,832672750,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,55
